,City,Lat,Lng
661,River Heights,41.7218845,-111.8214176
662,Thousand Oaks,34.1705609,-118.8375937
663,Mount Eden,38.0561799,-85.1510647
664,Franktown,37.4787459,-75.8788202
665,Saint Louis Park,44.9475726,-93.3569023
666,North Anson,44.8550588,-69.8997806
667,Horn Lake,34.9553719,-90.0348139
668,Seaside Park,39.9267832,-74.0763847
669,Northbridge,42.154464,-71.651881
670,Setauket,40.9355473,-73.1188824
671,Clarkdale,34.7711319,-112.0579367
672,Round O,32.9371151,-80.5409352
673,Carmine,30.1493838,-96.6860862
674,Eastford,41.902068,-72.0799095
675,Quinault,47.4670312,-123.8454552
676,Vergennes,44.168415,-73.252029
677,Smiley,29.2677433,-97.6358283
678,Boulder Creek,37.1260578,-122.1221869
679,Brodnax,36.702253999999996,-78.03210276848777
680,Morgan,44.4169049,-94.9255465
681,Gates,44.7556996,-122.4163352
682,Locust,35.272671450000004,-80.43557136558476
683,Spindale,35.3601212,-81.929271
684,Fischer,29.9768804,-98.2658468
685,North Platte,41.1238873,-100.7654232
686,Glenrock,42.8614825,-105.8720412
687,Vidor,30.1313283,-94.0148021
688,Shelburne,44.3783486,-73.2276183
689,Sausalito,37.8590272,-122.485469
690,Welches,45.3384997,-121.9634026
691,King George,38.2681837,-77.1844222
692,Pingree Grove,42.0686367,-88.4134159
693,Warm Beach,48.1598553,-122.353536
694,Copperopolis,37.9810358,-120.6418716
695,Seaside Heights,39.9427613,-74.0735588
696,Boons Camp,37.8331853,-82.701493
697,Wildwood Crest,38.9748351,-74.8335015
698,Eagle Pass,28.7099337,-100.493813
699,Green,40.9468077,-81.4670631
700,Royalton,44.4127698,-88.8603462
701,Town of Eastchester,40.9610563,-73.8064739
702,Keedysville,39.4862106,-77.6997141
703,Hilton Head Island,32.1618488,-80.7512616
704,East Tawas,44.279461,-83.490252
705,Hazel Park,42.4620142,-83.1035688
706,Bay Head,40.0717828,-74.0543036
707,South Daytona,29.1658158,-81.0044995
708,Middleborough,41.8931576,-70.9111517
709,Brooklyn Park,39.2284408,-76.6163555
710,Hartsville,34.3740431,-80.0734005
711,East Aurora,42.7689141,-78.6177611
712,Balsam Lake,45.4521807,-92.4546428
713,Saticoy,34.2836433,-119.1490674
714,Mecca,33.5700371,-116.0744098
715,Horseshoe Bend,43.914142,-116.19644696537492
716,Lone Tree,41.4881375,-91.4258091
717,New Russia Township,41.322997900000004,-82.21654951757822
718,Guerneville,38.5017085,-122.9959133
719,Isle,46.138011,-93.4707924
720,Eastanollee,34.5202677,-83.2554936
721,Siren,45.7857818,-92.3810284
722,Brookwood,33.2556719,-87.3208336
723,Maryland Heights,38.7150511,-90.435999
724,Phelan,34.426298,-117.5725026
725,Soda Springs,42.6546059,-111.603809
726,Haines Falls,42.1959216,-74.0970826
727,Parsonsfield,43.727445,-70.929108
728,Agawam,42.0688621,-72.6151604
729,Lilliwaup,47.4625769,-123.1158996
730,Pierson,29.2393293,-81.4652728
731,Owens Cross Roads,34.5881461,-86.4588768
732,Oates,37.5628247,-91.0565169
733,Jessieville,34.7012029,-93.0615688
734,Pilot Rock,45.4832097,-118.8297814
735,Grantwood Village,38.551466500000004,-90.35161402550725
736,Sabin,46.779685,-96.653133
737,Lake in the Hills,42.1816908,-88.3303618
738,Vance,33.164653,-87.24670630331767
739,Monessen,40.1484053,-79.8878254
740,Montgomery Creek,40.8415447,-121.9236074
741,Carlotta,40.537357,-124.0606039
742,Village of Ellenville,41.7170379,-74.39571
743,LaPlace,30.0771675,-90.485784
744,Birdsview,48.5223345,-121.875422
745,Catawba Island,41.564217,-82.8396329
746,Pawhuska,36.6678426,-96.3372309
747,Los Feliz,34.1076561,-118.2875062
748,Shepherd,30.4979813,-94.9966006
749,Town of Greece,43.2097838,-77.6930602
750,Madras,44.6334544,-121.129487
751,Bethany,41.4217637,-72.9970496
752,Brattleboro,42.8507588,-72.5572913
753,Bear Lake,44.420835,-86.148143
754,Hampshire,42.0978028,-88.5303643
755,Halifax,41.991213,-70.861985
756,Antelope,38.7082357,-121.3299513
757,Grayling,44.661517,-84.714637
758,Eagleswood Township,39.6548979,-74.291598
759,Sandy Springs,33.9242688,-84.3785379
760,Village of Richmondville,42.6342422,-74.5640324
761,Boggstown,39.5631037,-85.9163709
762,Hiawassee,34.947959,-83.7569922
763,Mandan,46.826415,-100.889704
764,Mars Hill,35.8263793,-82.5486848
765,Shalimar,30.4457544,-86.5791189
766,Waveland,30.2889414,-89.379468
767,Parlin,40.4628177,-74.3105018
768,Deptford Township,39.8271755,-75.1235892
769,Riverhead,40.9168692,-72.6624189
770,Beatty,36.9084224,-116.759275
771,Bushkill Township,40.79990315,-75.3273725899847
772,Hilton Head Island,32.1618488,-80.7512616
773,Dutch Harbor,53.8867533,-166.5418001
774,Dillon,45.2141249,-112.6346079
775,Belmar,40.1784471,-74.0218037
776,Village of Scotia,42.8264652,-73.9642915
777,Discovery Bay,37.9042862,-121.602247
778,Yalaha,28.7386038,-81.8086893
779,Jackpot,41.9838732,-114.6731861
780,Nenana,64.5635293,-149.0959778
781,Cudahy,42.959738,-87.861471
782,Kenneth City,27.8155812,-82.7201004
783,Truckee,39.327962,-120.1832533
784,Moose,43.6559315,-110.7164398
785,Dunlap,40.8616513,-89.6777665
786,Southpoint Run,40.9975132,-80.6393616
787,Bethpage,40.749517,-73.485536
788,Waves,35.5668467,-75.4684908
789,Redford,42.3833698,-83.2965971
790,Claryville,38.9192311,-84.3954944
791,Tilton,43.44245,-71.588974
792,Linneus,46.038923,-67.960052
793,Cameron,35.3268226,-79.255303
794,Middlesborough,36.6084155,-83.7165824
795,Cave City,35.9469741,-91.5511429
796,Lamoine,44.5011257,-68.3470972
797,Wendover,40.7374014,-114.0304541
798,Crowville,32.240705,-91.5901215
799,Edinburg,26.3013982,-98.1624501
800,Imboden,36.2025683,-91.1745727
801,Park Ridge,42.0112329,-87.8406031
802,Russell,38.895289,-98.859806
803,Nahma,45.84164,-86.66403
804,Wapakoneta,40.5678265,-84.1935594
805,Blanchester,39.2931174,-83.9888205
806,Pisgah Forest,35.2723358,-82.7062357
807,Everglades City,25.8601002,-81.380357
808,Pontoon Beach,38.7317158,-90.0803839
809,Jewett City,41.6067651,-71.9809081
810,Curlew,42.9782803,-94.738027
811,Harpster,40.7392237,-83.2538072
812,Saint Albans,44.8107911,-73.0833607
813,Bethel Springs,35.2336933,-88.6064373
814,Senatobia,34.6175679,-89.9687011
815,Lecompton,39.0450538,-95.3949264
816,Elco,40.0790059,-79.874084
817,Zeeland,42.8124349,-86.0288167
818,Foyil,36.4348166,-95.5194205
819,Camano Island,48.1625483,-122.49502681973634
820,Hazelhurst,45.805212,-89.7237462
821,Heyworth,40.313378,-88.9736633
822,Owens Cross Roads,34.5881461,-86.4588768
823,Saint Augustine Beach,29.8508613,-81.2716634
824,Warden,46.9675537,-119.0395658
825,Castella,41.1384854,-122.3177877
826,Tolland,41.8700166,-72.3677153
827,East Meadow,40.7142296,-73.5595107
828,Burnt Hills,42.9097982,-73.8951234
829,Town of Cherry Creek,42.294504,-79.099764
830,Dunnigan,38.8851773,-121.9696908
831,Plainsboro Township,40.3334409,-74.6004341
832,Allegan,42.5291989,-85.8553031
833,Murray City,39.5114587,-82.1634804
834,Cherry Valley,42.2392959,-88.9597115
835,LaGrange,41.2373401,-82.1198013
836,Lavonia,34.4353309,-83.1071278
837,Byers,34.0685376,-98.1910281
838,Finland,47.4146362,-91.2490485
839,Breaux Bridge,30.2735323,-91.8992837
840,Village of Bloomingburg,41.5542603,-74.4396014
841,Winsted,41.9212066,-73.0601078
842,Bluemont,39.1112168,-77.8338839
843,Halethorpe,39.2398292,-76.6802471
844,Mount Vernon,37.9396795,-87.8952993
845,Eau Claire,41.9850452,-86.2997387
846,Haines City,28.1067315,-81.6287423
847,Rowe,35.4916541,-105.6752853
848,Occoquan,38.6837271,-77.260261
849,Egg Harbor Township,39.3820672,-74.6171489
850,Struble,42.8947517,-96.1945914
851,Gilliam,32.8270851,-93.8451793
852,Las Animas,38.0664563,-103.2224779
853,Orovada,41.569702,-117.7853458
854,Trooper,40.1498283,-75.4018501
855,Kline,33.1259873,-81.3426069
856,Lobelville,35.7720103,-87.7839129
857,Machesney Park,42.3472406,-89.0389956
858,Cotopaxi,38.3702754,-105.6880593
859,Arpin,44.540516,-90.0351302
860,Ulster,41.8460199,-76.5022846
861,Tombstone,31.714229,-110.0652028
862,Gould,34.6708977,-99.7712078
863,Underwood,38.6036712,-85.7744112
864,Southern Sands Mobile,32.67335475,-114.45806652616433
865,San Anselmo,37.9744323,-122.561503
866,Big Horn,44.6814136,-106.9916233
867,Remington,38.5333517,-77.8084073
868,Village of Oriskany Falls,42.9392363,-75.4610076
869,Pinellas,28.86118305,-82.00379572344357
870,Walkerton,37.7262531,-77.0227476
871,Village of Westbury,40.7556561,-73.5876273
872,Village of Evans Mills,44.088325,-75.807381
873,Thatcher,32.8492323,-109.759247
874,New Hope,45.0347176,-93.3861037
875,Fosston,47.5763481,-95.751415
876,Sunnyside,46.3246419,-120.0081898
877,Big Sky,45.2589644,-111.308725
878,Wood Ranch,36.7493949,-120.6390661
879,Chauncey,39.3978494,-82.1293122
880,Roanoke Rapids,36.4610756,-77.6548026
881,Fredon,41.0392638,-74.8087781
882,Hawthorn Woods,42.2169686,-88.0495211
883,Bolton,42.4342336,-71.6097744
884,Santa Ynez,34.6144313,-120.079868
885,Ceres,37.5949316,-120.9577098
886,Anthony,31.9956534,-106.596817
887,Village of Pawling,41.5620381,-73.6026271
888,San Ysidro,32.5582502,-117.049547
889,Harrisonville,38.655124,-94.3471072
890,Bryceville,30.3846821,-81.9387195
891,Pella,41.4073138,-92.9174074
892,Glendive,47.10529,-104.71246
893,New Hampton,43.605753,-71.654892
894,East Monroe,39.3586748,-83.4988069
895,Mount Orab,39.0275659,-83.919652
896,Kite,32.6923836,-82.5145752
897,Olivet,42.4414273,-84.9241542
898,Oak Hills,34.3997225,-117.3406015
899,Aragon,34.045655,-85.056058
900,Sale Creek,35.3822915,-85.1088448
901,Belle Chasse,29.8549287,-89.9906253
902,Rolling Hills Estates,33.7877943,-118.3581284
903,Shamrock,35.2142167,-100.2490075
904,Shiremanstown,40.2221975,-76.95606390916666
905,Poultney,43.5171364,-73.2363426
906,Chipley,30.7818584,-85.538541
907,Lakin,37.9405751,-101.254892
908,Rollinsford,43.236199,-70.820618
909,Ravine,40.5749024,-76.398664
910,Timberlake,41.665892,-81.4428268
911,Haddonfield,39.8915022,-75.0376707
912,Sidney,40.284241,-84.1555267
913,Salton Sea Beach,33.3750346,-116.0119455
914,Gregory,42.4583684,-84.0843979
915,Sharptown,38.5426155,-75.719376
916,Pamplin City,37.2634817,-78.682505
917,Coal Creek,38.3611112,-105.1483222
918,Millis,42.1666775,-71.3585805
919,Wamic,45.2283068,-121.2694956
920,Romeoville,41.6475306,-88.0895061
921,Kandiyohi,45.1321856,-94.9311166
922,Upper Lake,39.1646129,-122.910551
923,Long Beach,33.7690164,-118.191604
924,Capon Springs,39.1362197,-78.4844878
925,Uhland,29.9604325,-97.7810383194747
926,Williamston,42.689151,-84.2832798
927,Milliken,38.4017642,-81.5459558
928,Arvin,35.209129,-118.828431
929,Moss Beach,37.5282106,-122.51268355111281
930,Waimea/Kamuela CDP,20.020452,-155.66391
931,Litchville,46.65359,-98.194262
932,Iselin,40.569334999999995,-74.31511249016258
933,Nineveh,39.3622722,-86.0847136
934,Como,34.5112588,-89.9399403
935,Pilot,37.0520752,-80.3636592
936,Fleming Island,30.0932963,-81.7189835
937,West Brattleboro,42.8559151,-72.6031466
938,East Moline,41.5152157,-90.4420411
939,Crossett,33.1263899,-91.96297
940,Los Angeles,34.0536909,-118.242766
941,Agoura Hills,34.14791,-118.7657042
942,Village of Oak Creek,34.7794605,-111.7624459
943,Dragoon,32.0281367,-110.0386795
944,Buena Park,33.870413,-117.9962165
945,Sciota,40.9293069,-75.31653
946,Brooklin,44.266137,-68.5690623
947,Carbon,32.2697125,-98.8288671
948,Mount Morris,39.7330025,-80.0685773
949,Hana,20.7573988,-155.9879846
950,Talleyville,39.8090011,-75.548813
951,Winooski,44.4910402,-73.1861064
952,Pawnee,39.5917186,-89.5803739
953,Walter Hill Estates,35.9556191,-86.3797141
954,Lusk,42.762467,-104.452175
955,Malabar,27.9869722,-80.5870164
956,Germanton,36.262771,-80.2309735
957,Plato Center,42.0266929,-88.4300818
958,Kershaw,34.5517286,-80.5832479
959,LaBelle,26.7615384,-81.4385828
960,Rock Spring,34.8242442,-85.2427323
961,Davidson,35.4992614,-80.8485218
962,Commerce Charter Township,42.5911431,-83.4907721
963,Town of Dannemora,44.721613,-73.723755
964,Paxico,39.069443,-96.166383
965,Lowry City,38.1400275,-93.7268774
966,Sautee,34.6845396,-83.6807322
967,Iberia,38.0903154,-92.2926747
968,Joseph,45.3519668,-117.2312366
969,Washburn,47.289671,-101.028968
970,Dardanelle,35.2231408,-93.1579532
971,De Soto,38.1394978,-90.5551259
972,Anaconda,46.1294685,-112.953131
973,Desloge,37.8708846,-90.5273473
974,Ohkay Owingeh,36.0536225,-106.070407
975,Fredonia,37.2081074,-88.0566877
976,Plumsted Township,40.0500971,-74.4894892
977,Hornbrook,41.9101394,-122.5558584
978,Town of Packwaukee,43.7633116,-89.4584549
979,Deford,43.5133532,-83.192446
980,Tipp City,39.9583892,-84.1721638
981,Laquey,37.7703188,-92.3035019
982,Midwest City,35.4495097,-97.3967025
983,Cupertino,37.3228934,-122.0322895
984,Dodge City,37.7527982,-100.0170787
985,Redgranite,44.0419238,-89.0984504
986,McRae,35.1137095,-91.8217004
987,Gervais,45.1084663,-122.8978937
988,Pelzer,34.6423372,-82.4559598
989,Farmingville,40.8312096,-73.029552
990,Village of Port Chester,41.0017643,-73.6656834
991,Winslow Township,39.6573385,-74.8623868
992,Shickshinny,41.1531388,-76.1502078
993,West Jefferson,39.944784,-83.2688045
994,Northwood,43.194664,-71.151581
995,Eucha,36.3920272,-94.8830102
996,Vandling,41.6331388,-75.4704609
997,Armonk,41.1264847,-73.7139777
998,Earlington,37.2742117,-87.5119435
999,Jackson Township,40.86301455,-81.48119364995432
1000,Newhall,34.3798765,-118.5291917
1001,Bullock,36.4912537,-78.5450002
1002,Lenni,39.8940002,-75.447697
1003,Brockton,42.0834335,-71.0183787
1004,Lanham,38.9670551,-76.8619166
1005,Montana City,46.540855,-111.946345
1006,Wilmette,42.0757315,-87.7193768
1007,Capitola,36.9762927,-121.954057
1008,Pierce,42.1990988,-97.5271491
1009,Council Hill,35.5559196,-95.6524256
1010,Norridgewock,44.713074,-69.790649
1011,Jennings,30.6041817,-83.0990699
1012,San Gabriel,34.0990733,-118.1085682
1013,Pfafftown,36.1526379,-80.3622753
1014,Madeira Beach,27.7980814,-82.7973247
1015,Dewey,34.5275895,-112.2420702
1016,Manville,40.5410075,-74.5875422
1017,Sunnyvale,37.3688301,-122.036349
1018,Glen Gardner,40.6967671,-74.9407248
1019,Tremont,44.2536915,-68.3514062
1020,Frederickson,47.0962112,-122.35873
1021,South Milwaukee,42.9105722,-87.8606367
1022,Paola,38.5723318,-94.8786484
1023,Long Pond,41.053422,-75.4629636
1024,Cole Camp,38.4600212,-93.2027036
1025,Tontitown,36.1778565,-94.2335396
1026,Park Hills,37.8517986,-90.5228976
1027,Hokes Bluff,33.9981546,-85.8663574
1028,Terra Bella,35.962453,-119.0442687
1029,Mardela Springs,38.4598391,-75.7590991
1030,Rural Hill,36.118757,-86.51288761596548
1031,Port Austin,44.0462652,-82.9936835
1032,Walnut,33.7085883,-117.7926096
1033,Canal Fulton,40.8897784,-81.597623
1034,Leonardtown,38.2912431,-76.6357946
1035,White Bird,45.76359,-116.2994582768033
1036,East Boston,42.3750973,-71.0392173
1037,Rancho San Diego,32.7472748,-116.9353032
1038,Cross Lake,46.6594065,-94.1138727
1039,Mountlake Terrace,47.7909667,-122.3066395
1040,Green Brook Township,40.5990901,-74.4731408
1041,Wahpeton,46.265879,-96.608863
1042,Randleman,35.8179143,-79.8030873
1043,Mount Washington,34.0988396,-118.2211069
1044,Black Creek,35.54086745,-78.70870302309353
1045,Stone Mountain,33.8080924,-84.1706273
1046,Kalama,46.0085225,-122.84247
1047,Rowlett,32.9029017,-96.56388
1048,Leola,40.087875,-76.1849534
1049,West Los Angeles,34.0468546,-118.430254
1050,Mooers,44.963583,-73.587456
1051,Huntington Station,40.8534318,-73.4115091
1052,Millbury,42.1913817,-71.7603934
1053,Lanett,32.8687391,-85.1904971
1054,Hartman,35.4325849,-93.6154676
1055,Minneola,37.4433558,-100.0151355
1056,Robbinston,45.0781324,-67.1094283
1057,Dora,33.7286935,-87.0904188
1058,Dimondale,42.6455931,-84.648949
1059,Gonzales,36.5080741,-121.4447041
1060,Deltaville,37.5548568,-76.3368883
1061,Wyeville,44.0282977,-90.3845763
1062,Browns Summit,36.2126351,-79.7136413
1063,West Chazy,44.8205957,-73.5070812
1064,North Dayton,40.3306021,-84.7755175
1065,Spout Spring,37.3498669,-78.909183
1066,Gilcrest,40.282292,-104.7780809
1067,Gearhart,46.024275,-123.91125
1068,Seven Hills,41.3953304,-81.6762392
1069,Sullivan's Island,32.770151,-79.83133553033889
1070,Montreal,37.9689254,-92.5921247
1071,Duck Hill,33.6331752,-89.7111937
1072,Knightdale,35.7878975,-78.4822938
1073,Nancy,37.0716278,-84.7479687
1074,Barefoot Bay,27.8858343,-80.5120707
1075,Fort Coffee,35.2892616,-94.584387
1076,Cougar,46.051261,-122.3024166
1077,North Hampton,42.9689814,-70.8359489
1078,Hemphill,31.3428966,-93.8484362
1079,Rathbun,40.8011228,-92.8888099
1080,Nikiski,60.6902778,-151.2888889
1081,Porter Ranch,34.2818164,-118.5612714
1082,Farmland,40.1878219,-85.1274677
1083,Town of Texas,45.0255941,-89.6204713
1084,Cunningham,37.6439067,-98.4311883
1085,Eliot,43.1531421,-70.8000557
1086,Coopersburg,40.51146,-75.3903376
1087,Jemez Springs,35.76851,-106.6921555
1088,Califon,40.7195448,-74.8357215
1089,Lyndon Station,43.7121987,-89.8995699
1090,Nakina,34.1346143,-78.6680709
1091,Gordo,33.3201178,-87.9027962
1092,Mount Pleasant,32.7940651,-79.8625851
1093,Kenyon,44.2721868,-92.9854841
1094,LaSalle,41.3333679,-89.0917497
1095,Hockessin,39.7876112,-75.6966001
1096,Wewahitchka,30.1127004,-85.2004716
1097,Adamstown,40.2412035,-76.0563303
1098,Mayland,36.0467324,-85.1999662
1099,Johnston City,37.8206053,-88.9275695
1100,Yountville,38.4022008,-122.359506
1101,Oglala,43.188594,-102.739621
1102,Hackberry,29.96455,-93.41822431024417
1103,Armada,42.8441964,-82.8843722
1104,West Chase Apartments,26.60810545,-81.85262985292339
1105,Brick Township,40.0707244,-74.1280562
1106,Fruitport,43.13067,-86.154682
1107,Lower Southampton Township,40.1508308,-75.0025882
1108,Onion Creek,48.7837979,-117.8116513
1109,Follansbee,40.3275693,-80.5959065
1110,Stuarts Draft,38.0301405,-79.0336393
1111,North Beach,38.7048671,-76.5334229
1112,Manistee,44.244447,-86.324253
1113,Ransom,41.3942456,-75.8218616
1114,O'Brien,42.0671187,-123.7034735
1115,Templeton,40.9172865,-79.4608769
1116,Snowmass Village,39.2130418,-106.9378207
1117,Chadbourn,34.3221129,-78.8269664
1118,Salt Lake City,40.7596198,-111.8867975
1119,Pawlet,43.3534386,-73.2520005
1120,Earleville,39.4153912,-75.9174417
1121,Ozone Park,40.67677,-73.8437461
1122,Crystal City,38.8552829,-77.0499164
1123,Clarkridge,36.4778428,-92.3512705
1124,Westover,39.6345259,-79.9697862
1125,Lake Buena Vista,28.38034955,-81.5297578369267
1126,Dearborn Heights,42.3369816,-83.2732627
1127,Mantorville,44.0678403,-92.7551315
1128,Newfoundland,41.3073102,-75.3199035
1129,Blyton,40.5642068,-90.2765127
1130,Macedonia,41.313667,-81.50845
1131,Village of East Hampton,40.9633868,-72.1847598
1132,Azle,32.8975875,-97.5437799
1133,Nanakuli,21.389147,-158.152313
1134,Maurice,30.1085368,-92.1245688
1135,Bigfork,47.744387,-93.654085
1136,St. Ann,38.72814435,-90.38790815533517
1137,Vaiden,33.3320701,-89.7411934
1138,San Tan Valley,33.1775233,-111.5478925
1139,Kearny Mesa,32.8289243,-117.142415
1140,Sells,31.9159161,-111.878044
1141,Thompson Springs,38.9710823,-109.713735
1142,North Creek,43.699899,-73.98571
1143,Hanover Township,41.203213000000005,-75.92334213828693
1144,Crescent Valley,40.4168276,-116.5769816
1145,Village of Ovid,42.6764593,-76.8230111
1146,Lehigh Township,40.76688315,-75.54257727331787
1147,South Heights,40.5736784,-80.2356156
1148,East Patchogue,40.7670427,-72.9962189
1149,Rochester Hills,42.6583661,-83.1499322
1150,Lansford,40.8319017,-75.8823758
1151,Duncansville,40.4234058,-78.433903
1152,Coulee Dam,47.9664413,-118.9758743
1153,Prairie Village,38.9914109,-94.6332768
1154,West Palm Beach,26.715364,-80.0532942
1155,Oakwood Hills,42.2464123,-88.2428615
1156,Tobyhanna,41.1770316,-75.4179623
1157,Stagecoach,39.3738041,-119.3740567
1158,Rosston,40.04865,-86.2891615
1159,Town of Manlius,43.0020107,-75.9768632
1160,Brookline,42.7348102,-71.6581267
1161,Mayfield Heights,41.5192189,-81.457896
1162,Cottontown,36.4514343,-86.53805
1163,Benton Hot Springs,37.8005332,-118.5281854
1164,Onset,41.7417714,-70.6578104
1165,La Rue,40.5764456,-83.3846442
1166,Malibu,-12.3248,-55.5757
1167,West Valley City,40.6967254,-111.986821
1168,Whitesburg,37.1184318,-82.8268265
1169,Alex,34.9147921,-97.7786493
1170,Waupun,43.633216,-88.7296352
1171,Nelson,42.9898757,-72.1274668
1172,Moorland,42.441639,-94.2949662
1173,Kapaa,22.0747334,-159.3191601
1174,Pierre,44.3683644,-100.351136
1175,Martin,42.5369783,-85.6416846
1176,Town of Rotterdam,42.7870209,-73.9709583
1177,Rosemount,44.7391873,-93.12611
1178,Oakesdale,47.1284494,-117.242908
1179,Orland Hills,41.5853107,-87.8431078
1180,Viking,48.2186364,-96.4058607
1181,Rising Sun,39.6980597,-76.0628964
1182,West Green,31.611643100000002,-82.73346128635653
1183,Hawarden,42.9956607,-96.485317
1184,Green Valley Lake,34.2408403,-117.0772605
1185,Winterset,40.1039592,-81.4165046
1186,Moscow Mills,38.9478267,-90.9181916
1187,North Muskegon,43.256125,-86.26756
1188,Epsom,36.2454257,-78.3286065
1189,Nixa,37.0439358,-93.3098534
1190,Rushford,43.8082606,-91.7531265
1191,Buzzards Bay,41.745383,-70.618087
1192,Severna Park,39.070388,-76.5452409
1193,Santa Rosa,38.4404925,-122.7141049
1194,Deepwater,38.26058,-93.7729902
1195,New Oxford,39.8638759,-77.0558481
1196,Hanover Park,41.9994722,-88.1450735
1197,Nacogdoches,31.6035129,-94.6554874
1198,Fair Haven,40.3606653,-74.0381947
1199,Whidbey Island,48.15814255,-122.59742939440014
1200,Town of Copake,42.1035545,-73.5496591
1201,Donalds,34.3770591,-82.3473448
1202,Wilsall,45.9938227,-110.660209
1203,Takoma Park,38.9778882,-77.0074765
1204,Pinedale,42.8687119,-109.8710028084494
1205,Cavalier,48.7938814,-97.6223098
1206,Lamoni,40.6228083,-93.9342515
1207,Yerington,38.9855429,-119.162989
1208,Manilla,41.8896292,-95.2323085
1209,Chamois,38.6753205,-91.7696192
1210,Town of Locke,42.6606263,-76.4307699
1211,Port Sanilac,43.430858,-82.542424
1212,West Mifflin,40.3634026,-79.8664375
1213,Elkhart Lake,43.8333269,-88.0178729
1214,Marsing,43.5454359,-116.8131958
1215,Wabasha,44.3839438,-92.0320116
1216,Suisun City,38.2382474,-122.040244
1217,Saint Simons Island,31.2182863,-81.3612077
1218,Reston,38.9583737,-77.3579805
1219,Rantoul,40.3083672,-88.1558785
1220,Franklin Square,40.7074705,-73.6759392
1221,Garden City Beach,33.5863905,-79.0120628
1222,Waters,44.8797358,-84.698641
1223,Camdenton,38.0050131,-92.7507122
1224,Delaware Township,40.448254500000004,-74.94148642169498
1225,Eagle Rock,34.1390325,-118.2140958
1226,Imlay City,43.0247496,-83.0777153
1227,Cooper City,26.057783,-80.2695109
1228,Gallitzin,40.482293,-78.5516827
1229,Tryon,35.2081695,-82.2384479
1230,Miamiville,39.2125592,-84.2993823
1231,East Norwich,40.8464045,-73.5351312
1232,Korbel,40.8704078,-123.9583922
1233,Lampe,36.5636755,-93.437964
1234,Paulding,41.1381051,-84.5805082
1235,Desert Hills,33.8130434,-112.1282941
1236,Mountain Grove,37.1306078,-92.2634942
1237,Lenoir City,35.7972998,-84.2560299
1238,Mystic Island,39.5675875,-74.38291765089366
1239,Osyka,31.0078251,-90.4725615
1240,Harvey,41.6100344,-87.6467132
1241,Havre,48.5536972,-109.677802
1242,Adair Village,44.6722633,-123.2183372
1243,Ferrum,36.9229159,-80.0133712
1244,Axton,36.659582,-79.711978
1245,Secane,39.9140013,-75.302131
1246,Sams Valley,42.4915124,-122.9753242
1247,Berry Creek,39.6350312,-121.390961
1248,Beattyville,37.5717526,-83.7068606
1249,Village of Colonie,42.7178558,-73.8334554
1250,Pocono Lake,41.1053652,-75.4760193
1251,Donora,40.1734049,-79.8575467
1252,Port Barre,30.5601953,-91.9540055
1253,Turnersville,39.766826,-75.06300404150056
1254,Rutledge,36.2808512,-83.51477
1255,Croton,40.5903147,-91.6907189
1256,Cimarron,37.8066881,-100.3482
1257,Ballinger,31.7411047,-99.9530698
1258,Cherokee,35.4766377,-83.3189781
1259,Leota,44.1394614,-84.8894738
1260,Bagley,42.9055428,-91.10124
1261,Dayhoit,36.8513771,-83.3723685
1262,Bessemer City,35.284733,-81.283906
1263,Village of Brushton,44.8301965,-74.513501
1264,Colorado Springs,38.8339578,-104.825348
1265,Bellmore,40.660238,-73.526597
1266,New Salisbury,38.3136764,-86.0949722
1267,Kings Beach,39.2362794,-120.023362
1268,Little Neck,40.7620463,-73.7381874
1269,Lake View,42.3069227,-95.0510911
1270,Spirit Lake,47.9662924,-116.8685314
1271,Honeyville,41.638542,-112.0793935
1272,Pearisburg,37.3265112,-80.7350712
1273,Balliettsville,40.6784292,-75.5737968
1274,Montoursville,41.2552213,-76.9128928
1275,Mountain Top,41.1224535,-75.9638609598901
1276,Vale,44.620263,-103.402132
1277,Slingerlands,42.6292455,-73.8645685
1278,Arden Hills,45.0761409,-93.1666945
1279,Birch Tree,36.9911648,-91.4926376
1280,Kewanee,41.2455927,-89.9248303
1281,Menominee,45.107671,-87.614491
1282,Eminence,37.1506044,-91.357635
1283,South Easton,42.0473222,-71.0814358
1284,Town of Clarence,42.9768372,-78.5930999
1285,Keego Harbor,42.6080884,-83.3438248
1286,Floresville,29.1335781,-98.1561192
1287,West Pasco,46.2489476,-119.180147
1288,Leadville,39.2508229,-106.2925238
1289,Bardwell,36.8706111,-89.0097869
1290,Carnation,47.6475134,-121.9129419
1291,San Jose,37.3361663,-121.890591
1292,Hoboken,40.7433066,-74.0323752
1293,White Marsh,39.3819338,-76.457304
1294,Normandy,38.7208842,-90.2973359
1295,Pownal,43.8922563,-70.1835179
1296,Fort Loramie,40.3514368,-84.3738386
1297,Minster,40.3931033,-84.3760612
1298,Village of Depew,42.9022047,-78.6956723
1299,Roxborough,40.0306496,-75.2135556
1300,Fort Collins,40.5508527,-105.0668085
1301,Melba,43.3732565,-116.53049457188587
1302,Belpre,39.2772629,-81.5757932
1303,Zia Pueblo,35.5061164,-106.721598
1304,West Lakeland Township,44.9707652,-92.8221084217119
1305,Amanda,39.649508,-82.7443367
1306,Jewell Junction,42.3069254,-93.6402159
1307,Lake Saint Louis,38.7850251,-90.7935034
1308,Northville,42.4310806,-83.4832262
1309,District Heights,38.8622077,-76.8815207
